key	title	publishingOrganizationKey	publishingOrganizationTitle	matched_keywords
4d048f1a-277d-49b6-a03f-a6e6459b80d7	Observation data collected by Marine Biological Museum, Chinese Academy of Sciences (YS-Part I)	a30d7f59-d3d4-4e89-97dc-de9cf837f591	ASEAN Centre for Biodiversity (ACB)	marine
9fc61a28-e2b9-4b13-bdb3-56987a0d49e6	Observation data collected by Marine Biological Museum, Chinese Academy of Sciences (YS-Part II)	a30d7f59-d3d4-4e89-97dc-de9cf837f591	ASEAN Centre for Biodiversity (ACB)	marine
1fedff9c-8dc3-4683-abec-34ea7c84f1af	Observation data collected by Marine Biological Museum, Chinese Academy of Sciences (ESC-Part II)	a30d7f59-d3d4-4e89-97dc-de9cf837f591	ASEAN Centre for Biodiversity (ACB)	marine
c667b83e-106e-49bd-a4af-0f9a016e28c4	Free-living marine Nematodes from Puerto Madryn and Pozo sandy beaches (Chubut, Argentina), 2006.	b62390e0-0e35-11d9-8431-b8a03c50a862	CCT CONICET-CENPAT Centro Científico Tecnológico	marine
653ed711-e58d-465f-95f7-3d9f60442297	Marine benthic dataset (version 1) commissioned by UKOOA	bb108780-00da-49a7-ba12-40a25192a626	Joint Nature Conservation Committee	marine, benthic
7940f474-4cb3-4a49-b4f6-58f8c363dba1	North East Scotland Terrestrial Mammals 1900-2017 (excluding squirrels, wild cats and marine mammals)	f13cb487-bf52-456f-a319-edc21642462c	North East Scotland Biological Records Centre	marine
ae2f205a-7a3e-4958-bf2b-2bb38e9df212	Selezione dalla Collezione del Benthos marino del Laboratorio di Ecologia del Benthos | Selection from the Marine Benthos collection of the Benthos Ecology Laboratory	ad16fb6c-dcad-4e19-b72a-3456759866b1	Università degli Studi di Firenze, Sistema Museale di Ateneo	marine
b66c629e-b878-4b26-960d-7c0103b025c7	Marine Non Native Species records from Natural Resources Wales (NRW) Monitoring Research and Ad-hoc Sightings	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	Natural Resources Wales	marine, sea
f8ceb4e6-82ff-4325-afc8-eb5e64b5f842	Ecosystem biomonitoring with eDNA: metabarcoding across the tree of life in a tropical marine environment	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	Atlas of Living Australia	marine
c71f0638-584d-4cae-87f7-a8d2e3d99fca	Conchological Society of Great Britain & Ireland: non-marine molluscs (1999 Atlas dataset)	dccfcdcf-d272-45c8-85cb-e3dbf18b8a34	Conchological Society of Great Britain & Ireland	marine
3e0e4ec9-1905-4cae-9691-c0fa79361ac3	A dataset of marine macroinvertebrate diversity from Mozambique and São Tomé and Príncipe	2e72d790-2a3f-4cd8-a2e2-428c34ecee47	Departamento de Biologia Animal, Faculdade de Ciências, Universidade de Lisboa	marine
f750f213-77c6-467e-9434-35e167d4845c	Free-living marine Nematodes from San Antonio and Cormoranes sandy beaches (Rio Negro, Argentina), 2006.	b62390e0-0e35-11d9-8431-b8a03c50a862	CCT CONICET-CENPAT Centro Científico Tecnológico	marine
75e53d5f-0531-4076-8bd2-0400ee219805	Marine fish and their ectoparasitic copepods in the western Wadden Sea (North Sea) in 2010	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	Norwegian Biodiversity Information Centre	marine, sea, fish
ace06158-d785-405a-8f2e-dcdf38256972	Ridge to Reef Marine Monitoring of Fanga'uta Lagoon, Tonga, October 2017	43160fcd-f183-4d8f-b629-d13c982f1abe	Department of Environment, Government of Tonga	marine, reef
2195c728-1a22-4c16-b4bf-3e87cf0a5dae	Organisms observed during the Shipboard Oceanographic Laboratory 3, Department of Marine Biology, Tokai University	4fd82480-ea1c-11da-8db4-b8a03c50a862	National Museum of Nature and Science, Japan	marine, ocean
1c02a2c0-9981-4824-b21c-1c5db609b6ae	SEWBReC Marine and other Aquatic Invertebrates (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	South East Wales Biodiversity Records Centre	marine
e9e554a2-4a7f-44b3-adc6-884cb14bab91	Marine mammal specimen from whale temple in Vietnam (2022)	457fbdb9-ef71-4d0f-b5c7-e67b01372cd9	Center for Biodiversity conservation and Endangered Species (CBES)	marine, whale
99685588-3922-4ffc-b434-027de443c6fb	Exploring Marine Zooplankton Diversity In Mumbai’s Coastline, Maharashtra, India.	8033e292-dfbb-4817-9625-93c9463b1cf8	Thakur College of Science and Commerce Kandivali East Mumbai	marine, plankton
11a24e3e-e005-4ac0-91b3-5758edcd3c90	CREOCEAN-07018-Suivi long terme sédiments et macrobenthos substrat meuble Réserve Naturelle marine de Cerbère-Banyuls	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine, ocean
aef3c42a-7545-439e-bf29-9e0ff95f9ae0	Artsprosjektet 43-15, Norway's hidden marine biodiversity: The hunt for cryptic species within the coralline algae	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	Norwegian Biodiversity Information Centre	marine, coral
8ff2fc9c-bd30-45ec-8b90-179b523cf6b0	Mapping of vulnerable marine species and habitats in Brønnøyfjorden, Flesafjorden, Harøyfjorden, Midfjorden, Moldefjorden and Sklinna - Norway	56d7759a-a2cd-4585-a5f3-7fbbca931eaf	Aqua Kompetanse	marine
59392e0a-e20b-43b5-a9b4-dc81c393ff68	Free-living marine Nematodes from Ali, Rada Tilly and El Limite  sandy  beaches (Chubut, Argentina) 2006.	b62390e0-0e35-11d9-8431-b8a03c50a862	CCT CONICET-CENPAT Centro Científico Tecnológico	marine
e3167d3a-949c-47af-8f9f-e4d01865cf8d	Environmental Marine Baseline of the Influence Area of Jaguar Terminal Terrestre de Etano Project, TQPM.	14e44f43-7971-4b6e-9e1d-5573d0536509	Terminal Química Puerto México SAPI de C.V	marine
910433e5-3cd1-4beb-8850-c82143a64029	Dataset - Monitoring marine mammals around Réunion Island (southwest Indian Ocean) using environmental DNA (eDNA)	30df5804-1e68-4d2b-8a63-bc0ca72a9407	ARBRE	marine, ocean
8b97e0ae-c803-4d24-8098-74874113c344	IOW Natural History & Archaeological Society Marine Invertebrate Records 1853- 2011	f63e7835-6213-4c4c-9f0d-4c4dca080aed	Isle of Wight Local Records Centre	marine
be00c56f-ab20-4418-9d3e-b55793638d09	Collection des données de biodiversité marine des Iles Eparses (BioReCIE)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
f2a6d780-ae69-487f-b4d8-a2377f99f8b4	Marine Heterobranchia (Gastropoda, Mollusca) in Bunaken National Park, North Sulawesi, Indonesia—A Follow-Up Diversity Study	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	Leibniz Institute for the Analysis of Biodiversity Change (LIB)	marine
9b3d9909-64ab-4404-9555-7578557edbc0	Campagnes de Suivi Aérien de la Mégafaune Marine (SAMM) de France métropolitaine - Observations issues des campagnes de Suivi Aérien de la Mégafaune Marine (SAMM) en 2014	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d	UEL - Coleção de Peixes - Museu de Zoologia da Universidade Estadual de Londrina	b081673d-44bb-437a-8e69-750950afa49c	Universidade Estadual de Londrina (UEL)	
66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2	Diveboard - Scuba diving citizen science observations	1989b627-2a61-44db-83e4-392efc5da0a9	Diveboard	
8124cd73-ac84-43d2-ab39-1d80dc346525	Waarnemingen.be - Fish occurrences in Flanders and the Brussels Capital Region, Belgium	4d3ceea8-5699-439d-a899-decac9cbbdac	Natuurpunt	fish
ac1c0e36-000d-412b-8e02-55c9ed57171d	ELADOM - Elaboration et Actualisation de documents d’objectifs Oiseaux marins en Bretagne-ELADOM - Suivi aérien mégafaune marine Finistère Sud	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine, sea
fbe1f070-b6e4-11dd-81f6-b8a03c50a862	Naturalis National Natural History Museum (NL) – Invertebrate specimens from marine expeditions	396d5f30-dea9-11db-8ab4-b8a03c50a862	Naturalis Biodiversity Center	marine
27414668-00c5-4479-88ab-2462a3f30cfd	Campagnes de Suivi Aérien de la Mégafaune Marine (SAMM) de France métropolitaine - Observations issues des campagnes de Suivi Aérien de la Mégafaune Marine (SAMM) en 2011 et 2012	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
cbe0a4a8-817a-4edd-840f-a46e35121e69	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Marine LEGRAND	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
b052227f-f95b-4c2e-8ab7-3cc9035d06e9	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de COCQUEMPOT Marine	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
b11b04b1-1e1e-4cc0-9881-af1b31cd0f2f	Données d'observation de la mégafaune marine issues des campagnes océanographiques en France métropolitaine	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
59d85f16-784f-4c9f-be86-23fe130bedcb	Capturing our Coast (CoCoast) marine citizen science project - data verified via iRecord	223ad72e-472c-4ab4-a1db-a265d941833a	Capturing our Coast	marine
fe730480-cad3-415e-804c-1c2ad80d3859	Marine Sightings & Miscellaneous Species Records from Natural Resources Wales (NRW), 2007 onwards	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	Natural Resources Wales	marine
6d2b478b-5670-4889-a567-8ae95f9b282e	Occurrence data of some marine invertebrates and freshwater crabs housed in the natural history collection at the National Museums of Kenya	fd515d3a-b237-42de-bba6-760008580da5	National Museums of Kenya	marine
75d65a6f-0749-4af9-84b9-aa1d8f660e5c	Eukaryotic metabarcoding (18S rRNA V9 region) of environmental DNA from an archived marine sediment record, Skagerrak, North Sea, spanning 8000 years	ac3517f9-e5c3-457c-82a4-1cfa20883456	Globe Institute	marine, sea
23fcd93f-b2e0-4931-86e3-687618ad94de	Collezione di bivalvi continentali del Museo di Storia Naturale di Firenze | Non marine bivalve collection of the Natural History Museum of Florence	6563e0ba-fab7-431c-b897-b6bf364f4f1e	Consiglio Nazionale delle Ricerche, Istituti del Dipartimento di Scienze Bio-AgroAlimentari (CNR-DiSBA)	marine
b93782cf-a3de-4e52-a45e-b281475d2f8f	Collezione di gasteropodi continentali del Museo di Storia Naturale di Firenze | Non marine gastropods collection of the Natural History Museum of Florence	ad16fb6c-dcad-4e19-b72a-3456759866b1	Università degli Studi di Firenze, Sistema Museale di Ateneo	marine
3aa799c8-eace-46ec-b1e9-9626502d0f89	Collezione di Decapoda continentali del Museo di Storia naturale di Firenze | Non-marine Decapoda collection of the Natural History Museum of Florence	ad16fb6c-dcad-4e19-b72a-3456759866b1	Università degli Studi di Firenze, Sistema Museale di Ateneo	marine
06e9b0e7-a112-4448-9eba-896a9bc69f07	Conchological Society of Great Britain & Ireland: non-marine molluscs (rare and scarce species)	dccfcdcf-d272-45c8-85cb-e3dbf18b8a34	Conchological Society of Great Britain & Ireland	marine
88c5f82f-325a-4209-a308-646c1343f085	Projet de raccordement au réseau public de transport d'électricité du parc éolien en mer de Dieppe - Le Tréport - Campagne floristique marine TBM 2016 - Projet de raccordement du DLT	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine, sea
6647ca7e-cf35-4eb1-8b0c-b8756a1ba6bd	Marine Intertidal Phase 1 Species Dataset from the Countryside Council for Wales 1996-2005	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	Natural Resources Wales	marine
e1636f68-d1fe-44d2-a89a-69fb046565b1	Projet de carrière - Ravine du Trou - Saint-Leu (974) - Inventaires de la biodiversité marine	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
e3287bc4-9f56-47d4-8824-b13795d4e672	Site de démantèlement de moyens de transport hors d'usage (navires, bateaux de plaisance, wagons, aéronefs) avec un pôle d'Eco-tri - Inventaire faune-flore marine	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
6bb714e7-9d9c-43aa-b554-465c6adea7f6	LAGPLON Système d'information de la biodiversité marine des récifs et lagons - IRD TROPIC Macroalgue Tydemania	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
b4fd830d-1d53-4658-8882-553d4db28f51	LAGPLON Système d'information de la biodiversité marine des récifs et lagons - IRD TROPIC Macroalgue Udotae	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
95aa17cd-b24b-4e94-96f1-9fd93480c57f	LAGPLON Système d'information de la biodiversité marine des récifs et lagons - IRD TROPIC Macroalgue Halimedaceae	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
4e766f2f-5060-48ac-9df4-ec3b6414b022	Projet de Réalisation d'un enrochement maritime sur la commune de Sainte-Anne - Résidence Club Marine-Données de recensement d'espèces coralliennes à Sainte-Anne	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine, coral
b734de06-5518-4679-94d0-7b8b0b373fb1	Projet de construction d'un ponton au sud-est de l'ilot Mtsamboro - Inventaires de la biodiversité marine	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
1227d605-9608-4017-b8ff-823345394340	Données de Shell Exploration and Production France - Données d'observation des Marine Mammal Observers durant le levé sismique 3D SHELL en Guyane française en 2012 par Shell Exploration and Production France	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
a78c7b35-0efc-4ce8-aa49-34d58046a1c8	LAGPLON Système d'information de la biodiversité marine des récifs et lagons - Projet TROPIC (Algues Nouvelle-Calédonie)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
ee6696c1-5fbd-4689-a050-879f01983a77	Parc éolien en mer de Fécamp - Eoliennes Offshore des Hautes-Falaises - Données état de référence_Mégafaune marine avion	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
e06c751b-7805-45c4-8e2b-c857f21e33c9	Parc éolien en mer de Fécamp - Eoliennes Offshore des Hautes-Falaises - Données état de référence_Mégafaune marine bateau	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
cb02a3da-80e8-4e76-8d5d-be01d917b1da	Observations de mammifères marins du Sanctuaire Agoa dans les Antilles françaises, Office français de la biodiversité - Campagne d'observation de cétacés autour de la Martinique en collaboration avec la Marine nationale - Mission An Ba D'Lo - décembre 2020	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
abf93ebb-74fa-4f6b-9aba-39bbca9827b5	NatureScot and Marine Scotland combined pit tag survey skate occupied 10km grid square data - Flapper skate and blue skate (formerly common skate) Dipturus intermedius and Dipturus batis	98ba8467-5081-4d15-b168-32d893e18b76	NatureScot	marine
70f38a44-2f40-4961-af63-b9c5d6eb73a3	WEST CAPE YORK MARINE PARK (WCYMP). Fish surveys of Carpentaria and Merkara Shoals,10 ? 20 November 2022	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	Atlas of Living Australia	marine, fish
bc0c6711-b807-4ac5-8615-1e0c93f577b7	WEST CAPE YORK MARINE PARK (WCYMP). Benthic surveys of Carpentaria and Merkara Shoals,10?20 November 2022	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	Atlas of Living Australia	marine, benthic
b0259f44-7a0a-4bb7-96f7-601567ce7da5	Vertebrates detected in marine water (collected August 2023) from the North Atlantic by the MSC Poesia cruise ship; inferred from 12S DNA metabarcoding data.	43d864a3-904c-428a-bb59-981a3ae5179d	NatureMetrics	marine
090cef88-1d5d-4e20-8793-eed1156970f8	Vertebrates detected in marine water (collected July 2023) from the North Atlantic by the MSC Poesia cruise ship; inferred from 12S DNA metabarcoding data.	43d864a3-904c-428a-bb59-981a3ae5179d	NatureMetrics	marine
4e6a1cb8-7599-4c60-b588-d18ec2c060ee	Eukaryotes detected in marine water (collected July 2023) from the North Atlantic by the MSC Poesia cruise ship; inferred from 18S DNA metabarcoding data.	43d864a3-904c-428a-bb59-981a3ae5179d	NatureMetrics	marine
3e5116b3-e1eb-4c96-b8f8-f8383631d8fd	Eukaryotes detected in marine water (collected August 2023) from the North Atlantic by the MSC Poesia cruise ship; inferred from 18S DNA metabarcoding data.	43d864a3-904c-428a-bb59-981a3ae5179d	NatureMetrics	marine
df85c357-d4ec-415e-b108-890f7e699e78	Sherkin Island Marine Station Phytoplankton Records from the Southwest Coast of Ireland. Series 1: Long-term data series from Roaringwater Bay/Long Island Bay and South of Sherkin Island, Co Cork 1980-2014	d2b97690-bfd6-11de-b279-d52977ace833	National Biodiversity Data Centre	marine, plankton
1ed9312d-76f1-4c66-80fa-a7b633a2f0d1	Sårbar, verdifull og karakteristisk natur i Sognefjorden	ff265032-b806-411a-b4b8-15a27b767dce	Norwegian Institute of Marine Research	
08a92b1b-8f16-42e9-83c4-4ad6e1ddef0f	Projet de raccordement au réseau public de transport d'électricité du parc éolien en mer de Dieppe - Le Tréport - Campagne faunistique marine TBM 2016 - Projet de raccordement du DLT	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine, sea
35a4da7e-413b-4450-bd7a-c74d0e0dff9a	CIM Specimens	c9e7382a-cfc3-45f3-85d9-2d2a640603fd	Institut Ruđer Bošković, Center for Marine Research	
872065ec-6593-4eb8-8adb-fb3b73fdece3	RACCORDEMENT ELECTRIQUE DE LA FERME EOLIENNE FLOTTANTE DE GROIX ET BELLE-ILE - Création de la liaison sous-marine et souterraine à 63 000 volts - Campagne benthos Rocheux2015-Raccordement du parc éolien Groix/Belle-île	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
3e697abc-7847-43be-a882-16414ece89a5	RACCORDEMENT ELECTRIQUE DE LA FERME EOLIENNE FLOTTANTE DE GROIX ET BELLE-ILE - Création de la liaison sous-marine et souterraine à 63 000 volts - Campagne benthos subtidal Drague2015-Raccordement du parc éolien Groix/Belle-île	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
1a2902fe-ea89-4f91-bfb8-c3c8e4c724ca	RACCORDEMENT ELECTRIQUE DE LA FERME EOLIENNE FLOTTANTE DE GROIX ET BELLE-ILE - Création de la liaison sous-marine et souterraine à 63 000 volts - Campagne benthos Intertidal 2017-Raccordement du parc éolien Groix/Belle-île	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
71d86de3-76f2-4db4-a448-416e52f484fb	RACCORDEMENT ELECTRIQUE DE LA FERME EOLIENNE FLOTTANTE DE GROIX ET BELLE-ILE - Création de la liaison sous-marine et souterraine à 63 000 volts - Campagne benthos Benne2015-2017-Raccordement du parc éolien Groix/Belle-île	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine
1154759f-b989-4888-b670-4c960f4c1871	Gilbert M. Smith Herbarium	27f165a4-51ed-41f9-b328-d97c807f0cb5	Hopkins Marine Station	
8385a1dc-901b-457b-9020-94615c5c33ed	MIR-PIB Zooplankton Data Collected during Baltic Sea Cruises	def3224b-b19e-4280-92bb-fee4c7f6180d	National Marine Fisheries Research Institute	sea, plankton
8edecc0a-601d-4176-8066-06c8f2111746	MIR-PIB Fishing Survey Archival Data	def3224b-b19e-4280-92bb-fee4c7f6180d	National Marine Fisheries Research Institute	fish
414510bb-9c2d-40a1-9505-a4da01d4b1f8	mabik_lp	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	National Marine Biodiversity Institute Of Korea	
6d17b671-ba95-4651-801a-f733151ab642	mabik_fu	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	National Marine Biodiversity Institute Of Korea	
707e11ea-e43b-4ee7-bf5b-99ca68dcc792	mabik_tp	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	National Marine Biodiversity Institute Of Korea	
f1ef321f-8cde-4e84-b771-0317c61b2820	mabik_fl	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	National Marine Biodiversity Institute Of Korea	
c4d41fc6-0e76-409f-894a-8f669930743c	mabik_pr	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	National Marine Biodiversity Institute Of Korea	
3bd7e9fb-2e43-480d-a7de-681dfd3449f4	mabik_pi	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	National Marine Biodiversity Institute Of Korea	
576bf234-17f2-4360-9946-87ae270f3c83	mabik_iv	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	National Marine Biodiversity Institute Of Korea	
